priority,estimated_time,time_remaining,assigned_to,breach,penalty_cost,priority_score,time_used,time_ratio,completion_percentage,urgency_score,risk_score,tight_deadline,very_tight,predicted_breach,probability,SLA_Status,reassigned_to,automation_action,escalation_tier,had_pool_capacity,previous_assignee,financial_exposure_ev,prevention_value_estimate,cost_leakage_flag,AI_MultiAgent,AI_Insight
High,85,83,B,0,7104,3,2,0.9651162790697675,2.3255813953488373,3.0765561650369664,0.10465116279069753,0,0,1,0.5530834354029593,AT_RISK,B,RESOURCE_REQUEST,T0,False,B,3929.104725102623,3339.7390163372293,1,"{""reason"": ""Breach risk near 55% with priority High and 83 units of time left; penalty exposure reference $7104. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 55% with priority High and 83 units of time left; penalty exposure reference $7104. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,147,64,B,0,853,1,83,0.43243243243243246,56.08108108108109,2.2602321319486864,0.5675675675675675,0,0,0,0.4310623049384773,SAFE,B,MONITOR,T0,True,,367.69614611252115,0.0,0,,
Low,151,86,C,0,1394,1,65,0.5657894736842105,42.76315789473684,1.736745886654479,0.4342105263157895,0,0,0,0.4668669900623685,SAFE,C,MONITOR,T0,True,,650.8125841469416,0.0,0,,
Medium,137,8,D,1,4128,2,129,0.057971014492753624,93.47826086956522,29.424307036247335,1.8840579710144927,1,1,1,0.5799987052930865,AT_RISK,D,RESOURCE_REQUEST,T0,False,D,2394.2346554498613,2035.099457132382,1,"{""reason"": ""Breach risk near 58% with priority Medium and 8 units of time left; penalty exposure reference $4128. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 58% with priority Medium and 8 units of time left; penalty exposure reference $4128. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,110,75,E,0,8069,3,35,0.6756756756756757,31.53153153153153,4.375246353961372,0.972972972972973,0,0,0,0.47574082178526417,SAFE,E,MONITOR,T0,True,,3838.7526909852963,0.0,0,,
High,93,61,G,0,9293,3,32,0.648936170212766,34.04255319148936,4.5527930255085565,1.0531914893617023,0,0,1,0.5125807659818048,AT_RISK,G,MONITOR,T0,False,G,4763.413058268912,0.0,1,"{""reason"": ""Breach risk near 51% with priority High and 61 units of time left; penalty exposure reference $9293. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority High and 61 units of time left; penalty exposure reference $9293. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,120,82,D,0,4202,2,38,0.6776859504132231,31.40495867768595,2.908304290349718,0.6446280991735538,0,0,0,0.4148377686632118,SAFE,D,MONITOR,T0,True,,1743.148303922816,0.0,0,,
Low,135,84,C,0,1568,1,51,0.6176470588235294,37.5,1.593252108716026,0.38235294117647056,0,0,0,0.44312656323253585,SAFE,C,MONITOR,T0,True,,694.8224511486162,0.0,0,,
High,90,108,A,0,7455,3,-18,1.1868131868131868,-19.78021978021978,2.50665687264714,-0.5604395604395604,0,0,0,0.44732198195692346,SAFE,A,MONITOR,T0,True,,3334.7853754888642,0.0,0,,
Medium,115,108,A,0,4085,2,7,0.9310344827586207,6.0344827586206895,2.125320630267497,0.13793103448275867,0,0,0,0.38994663270865915,SAFE,A,MONITOR,T0,True,,1592.9319946148726,0.0,0,,
High,105,69,A,0,7837,3,36,0.6509433962264151,33.9622641509434,4.538966600057094,1.0471698113207548,0,0,0,0.4731526958355239,SAFE,A,MONITOR,T0,True,,3708.0976772630006,0.0,0,,
Low,151,81,G,0,1627,1,70,0.5328947368421053,46.05263157894737,1.8419777023751815,0.4671052631578947,0,0,0,0.46784415057719714,SAFE,G,MONITOR,T0,True,,761.1824329890998,0.0,0,,
Medium,129,75,G,0,4742,2,54,0.5769230769230769,41.53846153846154,3.4076015727391877,0.8461538461538463,0,0,0,0.49735318307292414,SAFE,G,MONITOR,T0,True,,2358.448794131806,0.0,0,,
Low,185,32,A,0,1133,1,153,0.17204301075268819,82.25806451612904,5.493207324276431,0.8279569892473118,0,0,0,0.47845235697027383,SAFE,A,MONITOR,T0,True,,542.0865204473203,0.0,0,,
High,61,19,F,1,9914,3,42,0.3064516129032258,67.74193548387096,9.480122324159021,2.080645161290323,1,0,1,0.5338915894298697,AT_RISK,F,MONITOR,T0,False,F,5293.001217607728,0.0,1,"{""reason"": ""Breach risk near 53% with priority High and 19 units of time left; penalty exposure reference $9914. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 53% with priority High and 19 units of time left; penalty exposure reference $9914. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,121,47,A,0,8022,3,74,0.38524590163934425,60.65573770491803,7.590211530485275,1.8442622950819674,0,0,0,0.3519196710096825,SAFE,A,MONITOR,T0,True,,2823.0996008396733,0.0,0,,
High,84,103,D,0,8055,3,-19,1.2117647058823529,-22.35294117647059,2.4554646124217623,-0.6352941176470586,0,0,0,0.16516990339438054,SAFE,D,MONITOR,T0,True,,1330.4435718417353,0.0,0,,
Low,127,57,B,0,1604,1,70,0.4453125,54.6875,2.1962937542896364,0.5546875,0,0,0,0.40897177034702537,SAFE,B,MONITOR,T0,True,,655.9907196366287,0.0,0,,
High,102,82,D,0,8809,3,20,0.7961165048543689,19.41747572815534,3.721546429001566,0.6116504854368933,0,0,1,0.53980562346587,AT_RISK,D,MONITOR,T0,False,D,4755.147737110849,0.0,1,"{""reason"": ""Breach risk near 54% with priority High and 82 units of time left; penalty exposure reference $8809. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 54% with priority High and 82 units of time left; penalty exposure reference $8809. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,115,98,A,0,4103,2,17,0.8448275862068966,14.655172413793101,2.3396530859217424,0.31034482758620685,0,0,0,0.4980320746161981,SAFE,A,MONITOR,T0,True,,2043.4256021502608,0.0,0,,
Low,192,33,C,0,1531,1,159,0.17098445595854922,82.38341968911918,5.525336387059834,0.8290155440414508,0,0,0,0.4265641880941511,SAFE,C,MONITOR,T0,True,,653.0697719721453,0.0,0,,
High,81,87,F,0,7877,3,-6,1.0609756097560976,-7.317073170731707,2.801184240491915,-0.18292682926829285,0,0,0,0.33274413177221696,SAFE,F,MONITOR,T0,True,,2621.025525969753,0.0,0,,
Medium,84,112,D,0,3053,2,-28,1.3176470588235294,-32.94117647058823,1.5064244572441294,-0.6352941176470588,0,0,0,0.39232080544212283,SAFE,D,MONITOR,T0,True,,1197.755419014801,0.0,0,,
Low,211,101,A,0,1857,1,110,0.47641509433962265,51.886792452830186,2.0558572536850273,0.5235849056603774,0,0,0,0.490028496229338,SAFE,A,MONITOR,T0,True,,909.9829174978806,0.0,0,,
High,124,51,C,0,9741,3,73,0.408,58.4,7.177033492822966,1.7760000000000002,0,0,0,0.476430542055466,SAFE,C,MONITOR,T0,True,,4640.909910162294,0.0,0,,
High,85,12,D,1,8065,3,73,0.13953488372093023,84.88372093023256,20.06220839813375,2.5813953488372094,1,0,1,0.629918045939436,AT_RISK,D,RESOURCE_REQUEST,T0,False,D,5080.289040501551,4318.245684426319,1,"{""reason"": ""Breach risk near 63% with priority High and 12 units of time left; penalty exposure reference $8065. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 63% with priority High and 12 units of time left; penalty exposure reference $8065. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,78,51,G,0,8471,3,27,0.6455696202531646,34.177215189873415,4.576173006371886,1.0632911392405062,0,0,0,0.49255894908957326,SAFE,G,MONITOR,T0,True,,4172.466857737775,0.0,0,,
Low,126,87,A,0,1057,1,39,0.6850393700787402,30.708661417322837,1.4387674181488614,0.31496062992125984,0,0,0,0.4572666374475269,SAFE,A,MONITOR,T0,True,,483.33083578203593,0.0,0,,
Low,140,117,E,0,1451,1,23,0.8297872340425532,16.312056737588655,1.1907778059285534,0.17021276595744683,0,0,0,0.4336801829779274,SAFE,E,MONITOR,T0,True,,629.2699455009727,0.0,0,,
Medium,105,27,E,0,4983,2,78,0.25471698113207547,73.58490566037736,7.555238774055595,1.490566037735849,0,0,0,0.46756154841976877,SAFE,E,MONITOR,T0,True,,2329.8591957757076,0.0,0,,
Medium,97,7,F,1,3119,2,90,0.07142857142857142,91.83673469387756,24.56140350877193,1.8571428571428572,1,1,0,0.44278118665075206,SAFE,F,MONITOR,T0,True,,1381.0345211636957,0.0,1,,
Medium,139,46,G,0,3893,2,93,0.32857142857142857,66.42857142857143,5.9071729957805905,1.342857142857143,0,0,0,0.3860331731848544,SAFE,G,MONITOR,T0,True,,1502.8271432086383,0.0,0,,
Medium,129,75,E,0,4991,2,54,0.5769230769230769,41.53846153846154,3.4076015727391877,0.8461538461538463,0,0,0,0.491119766753885,SAFE,E,MONITOR,T0,True,,2451.17875586864,0.0,0,,
High,89,13,E,1,8056,3,76,0.14444444444444443,84.44444444444444,19.42446043165468,2.566666666666667,1,0,1,0.6582785349152015,AT_RISK,E,RESOURCE_REQUEST,T0,False,E,5303.091877276864,4507.628095685334,1,"{""reason"": ""Breach risk near 66% with priority High and 13 units of time left; penalty exposure reference $8056. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 66% with priority High and 13 units of time left; penalty exposure reference $8056. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,81,88,C,0,3476,2,-7,1.0731707317073171,-8.536585365853659,1.8464309840126096,-0.14634146341463428,0,0,0,0.34555949583948076,SAFE,C,MONITOR,T0,True,,1201.1648075380351,0.0,0,,
Medium,120,7,B,1,4123,2,113,0.05785123966942149,93.38842975206612,29.476248477466505,1.884297520661157,1,1,1,0.600148736496207,AT_RISK,B,RESOURCE_REQUEST,T0,False,B,2474.4132405738615,2103.2512544877823,1,"{""reason"": ""Breach risk near 60% with priority Medium and 7 units of time left; penalty exposure reference $4123. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 60% with priority Medium and 7 units of time left; penalty exposure reference $4123. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,78,37,B,0,8250,3,41,0.46835443037974683,51.89873417721519,6.271500396930405,1.5949367088607593,0,0,1,0.5327697841881308,AT_RISK,B,MONITOR,T0,False,B,4395.350719552079,0.0,1,"{""reason"": ""Breach risk near 53% with priority High and 37 units of time left; penalty exposure reference $8250. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 53% with priority High and 37 units of time left; penalty exposure reference $8250. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
