task_id,assigned_to,priority,start_time,deadline,completion_time,status,estimated_time,penalty_cost,breach,delay_minutes,time_remaining,risk_level
4623,G,High,2024-01-11 10:51:00,2024-01-11 11:52:00,2024-01-11 11:51:00,Completed_On_Time,65,9497,False,0,24,Medium
4624,B,High,2024-01-17 15:17:00,2024-01-17 16:46:00,2024-01-17 16:42:00,Completed_On_Time,85,7890,False,0,9,High
4625,D,High,2024-01-09 13:48:00,2024-01-09 15:18:00,2024-01-09 14:46:00,Completed_On_Time,65,8015,False,0,52,Low
4626,B,Medium,2024-01-03 10:23:00,2024-01-03 11:42:00,2024-01-03 11:22:00,Completed_On_Time,68,4959,False,0,14,High
4627,D,Medium,2024-01-24 16:23:00,2024-01-24 17:50:00,2024-01-24 17:23:00,Completed_On_Time,79,4569,False,0,10,High
4628,F,Low,2024-01-08 09:35:00,2024-01-08 10:52:00,2024-01-08 11:00:00,Completed_Late,93,867,True,8,10,High
4629,A,Medium,2024-01-25 13:48:00,2024-01-25 15:45:00,2024-01-25 15:30:00,Completed_On_Time,103,3872,False,0,91,Low
4630,E,Medium,2024-01-23 10:47:00,2024-01-23 13:44:00,2024-01-23 12:45:00,Completed_On_Time,171,2955,False,0,121,Low
4631,E,Low,2024-01-28 15:35:00,2024-01-28 18:03:00,2024-01-28 17:28:00,Completed_On_Time,123,928,False,0,48,Low
4632,E,Low,2024-01-16 15:28:00,2024-01-16 19:12:00,2024-01-16 20:37:00,Completed_Late,205,1391,True,85,110,Low
4633,D,Medium,2024-01-31 09:43:00,2024-01-31 11:47:00,2024-01-31 12:53:00,Completed_Late,100,2022,True,66,122,Low
4634,B,Medium,2024-01-05 12:07:00,2024-01-05 14:36:00,2024-01-05 15:47:00,Completed_Late,122,2601,True,71,51,Low
4635,A,High,2024-01-26 14:03:00,2024-01-26 15:56:00,2024-01-26 15:22:00,Completed_On_Time,102,6029,False,0,80,Low
4636,A,High,2024-01-01 09:39:00,2024-01-01 10:49:00,2024-01-01 10:22:00,Completed_On_Time,73,8216,False,0,19,Medium
4637,E,High,2024-01-31 10:50:00,2024-01-31 11:53:00,2024-01-31 11:45:00,Completed_On_Time,83,8483,False,0,48,Low
4638,A,High,2024-01-26 15:19:00,2024-01-26 16:05:00,2024-01-26 16:09:00,Completed_Late,50,9632,True,4,11,High
4639,C,Medium,2024-01-24 16:59:00,2024-01-24 19:56:00,2024-01-24 21:14:00,Completed_Late,160,3759,True,78,161,Low
4640,C,Low,2024-01-20 14:58:00,2024-01-20 18:55:00,2024-01-20 19:02:00,Completed_Late,210,683,True,7,127,Low
4641,B,High,2024-01-19 10:11:00,2024-01-19 11:14:00,2024-01-19 11:24:00,Completed_Late,60,5950,True,10,6,High
4642,D,High,2024-01-03 11:15:00,2024-01-03 11:58:00,2024-01-03 11:46:00,Completed_On_Time,47,9034,False,0,24,Medium
4643,B,Medium,2024-01-25 17:17:00,2024-01-25 18:38:00,2024-01-25 18:41:00,Completed_Late,85,2763,True,3,9,High
4644,A,Low,2024-01-07 14:38:00,2024-01-07 16:39:00,2024-01-07 16:06:00,Completed_On_Time,138,1176,False,0,36,Medium
4645,G,Low,2024-01-04 09:21:00,2024-01-04 12:32:00,2024-01-04 13:57:00,Completed_Late,161,1743,True,85,83,Low
4646,F,Medium,2024-01-19 12:31:00,2024-01-19 13:24:00,2024-01-19 13:59:00,Completed_Late,67,4783,True,35,26,Medium
4647,A,Medium,2024-01-15 10:02:00,2024-01-15 12:32:00,2024-01-15 12:24:00,Completed_On_Time,149,2384,False,0,51,Low
4648,A,Medium,2024-01-06 09:29:00,2024-01-06 11:44:00,2024-01-06 13:05:00,Completed_Late,151,3514,True,81,115,Low
4649,D,Medium,2024-01-11 16:41:00,2024-01-11 18:20:00,2024-01-11 18:33:00,Completed_Late,79,4926,True,13,68,Low
4650,A,High,2024-01-23 09:27:00,2024-01-23 10:40:00,2024-01-23 11:41:00,Completed_Late,84,9229,True,61,48,Low
4651,C,High,2024-01-06 12:54:00,2024-01-06 14:57:00,2024-01-06 16:05:00,Completed_Late,101,7997,True,68,86,Low
4652,F,Low,2024-01-31 10:56:00,2024-01-31 14:01:00,2024-01-31 14:13:00,Completed_Late,204,500,True,12,50,Low
4653,B,High,2024-01-10 13:14:00,2024-01-10 14:12:00,2024-01-10 15:37:00,Completed_Late,73,6571,True,85,-2,High
4654,F,High,2024-01-19 10:21:00,2024-01-19 11:36:00,2024-01-19 11:14:00,Completed_On_Time,58,5724,False,0,22,Medium
4655,C,Low,2024-01-19 17:38:00,2024-01-19 21:18:00,2024-01-19 20:10:00,Completed_On_Time,233,633,False,0,85,Low
4656,G,Medium,2024-01-06 09:14:00,2024-01-06 10:05:00,2024-01-06 10:13:00,Completed_Late,67,2466,True,8,47,Low
4657,G,Medium,2024-01-16 14:32:00,2024-01-16 15:37:00,2024-01-16 15:32:00,Completed_On_Time,70,2367,False,0,41,Medium
4658,B,High,2024-01-04 15:33:00,2024-01-04 16:33:00,2024-01-04 16:30:00,Completed_On_Time,73,7039,False,0,3,High
4659,E,Low,2024-01-01 12:02:00,2024-01-01 16:03:00,2024-01-01 17:27:00,Completed_Late,237,1566,True,84,190,Low
4660,A,High,2024-01-22 17:20:00,2024-01-22 18:10:00,2024-01-22 19:26:00,Completed_Late,69,8977,True,76,-15,High
4661,E,Low,2024-01-01 16:46:00,2024-01-01 20:23:00,2024-01-01 21:02:00,Completed_Late,209,1831,True,39,21,Medium
4662,D,Medium,2024-01-22 17:23:00,2024-01-22 19:14:00,2024-01-22 18:46:00,Completed_On_Time,124,3431,False,0,111,Low
4663,G,Medium,2024-01-13 11:12:00,2024-01-13 12:30:00,2024-01-13 13:03:00,Completed_Late,65,4670,True,33,14,High
4664,B,High,2024-01-04 15:38:00,2024-01-04 16:58:00,2024-01-04 17:04:00,Completed_Late,75,8815,True,6,42,Medium
4665,F,High,2024-01-16 17:57:00,2024-01-16 19:28:00,2024-01-16 18:57:00,Completed_On_Time,100,9008,False,0,24,Medium
4666,C,Medium,2024-01-24 16:39:00,2024-01-24 18:13:00,2024-01-24 17:51:00,Completed_On_Time,78,3148,False,0,87,Low
4667,C,High,2024-01-29 15:41:00,2024-01-29 17:36:00,2024-01-29 16:49:00,Completed_On_Time,106,5335,False,0,38,Medium
4668,F,High,2024-01-05 15:29:00,2024-01-05 16:40:00,2024-01-05 16:23:00,Completed_On_Time,71,5439,False,0,53,Low
4669,A,Medium,2024-01-13 11:36:00,2024-01-13 13:06:00,2024-01-13 12:24:00,Completed_On_Time,60,3078,False,0,72,Low
4670,F,High,2024-01-06 14:07:00,2024-01-06 14:49:00,2024-01-06 14:43:00,Completed_On_Time,55,7611,False,0,8,High
4671,D,High,2024-01-08 17:33:00,2024-01-08 19:26:00,2024-01-08 19:48:00,Completed_Late,104,5974,True,22,24,Medium
4672,B,Low,2024-01-24 12:16:00,2024-01-24 14:05:00,2024-01-24 13:23:00,Completed_On_Time,102,875,False,0,52,Low
4673,D,Low,2024-01-29 17:59:00,2024-01-29 21:37:00,2024-01-29 20:53:00,Completed_On_Time,198,850,False,0,186,Low
4674,B,Low,2024-01-28 17:49:00,2024-01-28 20:08:00,2024-01-28 21:07:00,Completed_Late,121,1438,True,59,109,Low
4675,C,Low,2024-01-07 12:18:00,2024-01-07 14:33:00,2024-01-07 13:42:00,Completed_On_Time,111,1540,False,0,133,Low
4676,F,Medium,2024-01-03 14:04:00,2024-01-03 15:41:00,2024-01-03 15:41:00,Completed_On_Time,114,4504,False,0,7,High
4677,D,Medium,2024-01-01 11:01:00,2024-01-01 14:00:00,2024-01-01 12:47:00,Completed_On_Time,150,4907,False,0,139,Low
4678,C,High,2024-01-14 12:13:00,2024-01-14 13:49:00,2024-01-14 13:47:00,Completed_On_Time,115,6119,False,0,73,Low
4679,F,Low,2024-01-04 13:44:00,2024-01-04 16:45:00,2024-01-04 15:34:00,Completed_On_Time,161,1856,False,0,95,Low
4680,E,Medium,2024-01-08 17:57:00,2024-01-08 20:27:00,2024-01-08 20:01:00,Completed_On_Time,136,2157,False,0,79,Low
4681,F,Low,2024-01-11 15:10:00,2024-01-11 18:09:00,2024-01-11 16:52:00,Completed_On_Time,164,1418,False,0,34,Medium
4682,E,Medium,2024-01-17 09:00:00,2024-01-17 10:21:00,2024-01-17 09:57:00,Completed_On_Time,76,3240,False,0,52,Low
4683,G,Medium,2024-01-10 17:11:00,2024-01-10 19:09:00,2024-01-10 18:39:00,Completed_On_Time,138,3591,False,0,1,High
4684,F,High,2024-01-19 15:20:00,2024-01-19 16:49:00,2024-01-19 16:33:00,Completed_On_Time,92,7493,False,0,87,Low
4685,C,High,2024-01-08 09:48:00,2024-01-08 11:11:00,2024-01-08 10:39:00,Completed_On_Time,65,6714,False,0,24,Medium
4686,F,Medium,2024-01-27 10:47:00,2024-01-27 13:14:00,2024-01-27 12:21:00,Completed_On_Time,129,4167,False,0,143,Low
4687,B,Medium,2024-01-15 17:52:00,2024-01-15 19:26:00,2024-01-15 19:08:00,Completed_On_Time,81,4779,False,0,86,Low
4688,E,High,2024-01-16 16:00:00,2024-01-16 17:32:00,2024-01-16 17:25:00,Completed_On_Time,103,9991,False,0,65,Low
4689,D,High,2024-01-01 10:34:00,2024-01-01 12:24:00,2024-01-01 11:50:00,Completed_On_Time,110,9160,False,0,7,High
4690,F,High,2024-01-12 16:58:00,2024-01-12 18:07:00,2024-01-12 17:35:00,Completed_On_Time,43,6784,False,0,63,Low
4691,C,High,2024-01-11 09:50:00,2024-01-11 12:14:00,2024-01-11 11:17:00,Completed_On_Time,119,6584,False,0,31,Medium
4692,B,High,2024-01-14 15:14:00,2024-01-14 15:52:00,2024-01-14 15:41:00,Completed_On_Time,43,8829,False,0,7,High
4693,F,High,2024-01-11 15:49:00,2024-01-11 17:52:00,2024-01-11 17:42:00,Completed_On_Time,114,9922,False,0,46,Low
4694,B,Low,2024-01-15 15:32:00,2024-01-15 19:08:00,2024-01-15 18:59:00,Completed_On_Time,222,1369,False,0,79,Low
4695,B,Low,2024-01-31 10:10:00,2024-01-31 11:49:00,2024-01-31 11:19:00,Completed_On_Time,92,853,False,0,21,Medium
4696,F,High,2024-01-23 17:42:00,2024-01-23 19:20:00,2024-01-23 19:31:00,Completed_Late,104,8404,True,11,9,High
4697,C,Low,2024-01-26 13:37:00,2024-01-26 16:13:00,2024-01-26 16:43:00,Completed_Late,167,1759,True,30,130,Low
4698,F,Medium,2024-01-25 17:21:00,2024-01-25 19:16:00,2024-01-25 19:34:00,Completed_Late,133,3342,True,18,84,Low
4699,A,Low,2024-01-16 16:54:00,2024-01-16 20:24:00,2024-01-16 20:12:00,Completed_On_Time,225,952,False,0,41,Medium
4700,C,Low,2024-01-23 10:20:00,2024-01-23 13:17:00,2024-01-23 13:05:00,Completed_On_Time,167,1236,False,0,158,Low
4701,A,Medium,2024-01-08 13:25:00,2024-01-08 15:53:00,2024-01-08 15:05:00,Completed_On_Time,155,3025,False,0,125,Low
4702,A,Low,2024-01-17 13:29:00,2024-01-17 15:57:00,2024-01-17 15:01:00,Completed_On_Time,124,568,False,0,50,Low
4703,F,High,2024-01-23 12:58:00,2024-01-23 14:25:00,2024-01-23 13:57:00,Completed_On_Time,94,5112,False,0,42,Medium
4704,F,High,2024-01-22 13:00:00,2024-01-22 14:02:00,2024-01-22 14:35:00,Completed_Late,67,7806,True,33,41,Medium
4705,D,High,2024-01-27 16:36:00,2024-01-27 18:01:00,2024-01-27 17:42:00,Completed_On_Time,67,6502,False,0,18,Medium
4706,C,High,2024-01-16 17:41:00,2024-01-16 18:32:00,2024-01-16 19:44:00,Completed_Late,66,5769,True,72,32,Medium
4707,D,Medium,2024-01-30 10:51:00,2024-01-30 12:10:00,2024-01-30 12:15:00,Completed_Late,84,3788,True,5,38,Medium
4708,A,Low,2024-01-29 13:10:00,2024-01-29 17:11:00,2024-01-29 15:46:00,Completed_On_Time,218,852,False,0,150,Low
4709,D,Medium,2024-01-13 14:46:00,2024-01-13 17:05:00,2024-01-13 17:16:00,Completed_Late,134,4140,True,11,101,Low
4710,G,High,2024-01-02 09:25:00,2024-01-02 11:08:00,2024-01-02 10:22:00,Completed_On_Time,94,9261,False,0,24,Medium
4711,B,Medium,2024-01-20 13:34:00,2024-01-20 15:51:00,2024-01-20 16:04:00,Completed_Late,140,2167,True,13,82,Low
4712,A,Low,2024-01-12 13:06:00,2024-01-12 14:40:00,2024-01-12 15:15:00,Completed_Late,113,1060,True,35,-11,High
4713,E,Low,2024-01-20 09:41:00,2024-01-20 12:09:00,2024-01-20 13:31:00,Completed_Late,154,1819,True,82,100,Low
4714,F,Medium,2024-01-14 16:53:00,2024-01-14 19:46:00,2024-01-14 18:49:00,Completed_On_Time,177,2498,False,0,151,Low
4715,G,Low,2024-01-24 17:14:00,2024-01-24 19:35:00,2024-01-24 19:06:00,Completed_On_Time,113,1131,False,0,51,Low
4716,A,Low,2024-01-24 15:42:00,2024-01-24 17:23:00,2024-01-24 17:18:00,Completed_On_Time,112,562,False,0,15,Medium
4717,C,High,2024-01-07 09:42:00,2024-01-07 10:47:00,2024-01-07 10:15:00,Completed_On_Time,50,7654,False,0,32,Medium
4718,F,Low,2024-01-06 12:08:00,2024-01-06 15:47:00,2024-01-06 14:57:00,Completed_On_Time,214,1927,False,0,78,Low
4719,G,Low,2024-01-18 14:59:00,2024-01-18 16:46:00,2024-01-18 17:02:00,Completed_Late,126,1854,True,16,76,Low
4720,F,Medium,2024-01-31 13:49:00,2024-01-31 15:16:00,2024-01-31 16:45:00,Completed_Late,84,4522,True,89,20,Medium
4721,E,High,2024-01-24 12:36:00,2024-01-24 14:22:00,2024-01-24 14:52:00,Completed_Late,86,6056,True,30,92,Low
4722,G,Medium,2024-01-12 16:27:00,2024-01-12 17:32:00,2024-01-12 18:16:00,Completed_Late,62,3323,True,44,28,Medium
4723,G,Low,2024-01-21 11:39:00,2024-01-21 15:42:00,2024-01-21 15:06:00,Completed_On_Time,235,825,False,0,81,Low
4724,G,High,2024-01-27 12:06:00,2024-01-27 13:58:00,2024-01-27 13:37:00,Completed_On_Time,102,5998,False,0,60,Low
4725,D,Low,2024-01-04 15:15:00,2024-01-04 19:02:00,2024-01-04 17:37:00,Completed_On_Time,233,1853,False,0,217,Low
4726,B,Medium,2024-01-04 15:30:00,2024-01-04 17:33:00,2024-01-04 16:37:00,Completed_On_Time,100,4982,False,0,41,Medium
4727,C,Medium,2024-01-14 17:46:00,2024-01-14 19:18:00,2024-01-14 19:02:00,Completed_On_Time,81,3514,False,0,67,Low
4728,G,Low,2024-01-29 12:49:00,2024-01-29 15:01:00,2024-01-29 14:19:00,Completed_On_Time,104,992,False,0,38,Medium
4729,C,Medium,2024-01-05 16:17:00,2024-01-05 19:01:00,2024-01-05 19:52:00,Completed_Late,179,3316,True,51,68,Low
4730,F,Low,2024-01-17 11:53:00,2024-01-17 15:41:00,2024-01-17 16:52:00,Completed_Late,210,1722,True,71,150,Low
4731,F,Low,2024-01-23 13:20:00,2024-01-23 15:54:00,2024-01-23 16:02:00,Completed_Late,126,1002,True,8,153,Low
4732,G,Low,2024-01-01 11:30:00,2024-01-01 15:52:00,2024-01-01 16:32:00,Completed_Late,234,716,True,40,32,Medium
4733,D,High,2024-01-26 14:54:00,2024-01-26 15:33:00,2024-01-26 16:45:00,Completed_Late,43,5596,True,72,8,High
4734,B,High,2024-01-27 09:31:00,2024-01-27 09:48:00,2024-01-27 09:53:00,Completed_Late,30,9728,True,5,-4,High
4735,F,High,2024-01-30 17:32:00,2024-01-30 19:08:00,2024-01-30 19:59:00,Completed_Late,115,7154,True,51,26,Medium
4736,A,High,2024-01-26 10:19:00,2024-01-26 11:22:00,2024-01-26 11:34:00,Completed_Late,77,5278,True,12,-6,High
4737,F,High,2024-01-23 14:58:00,2024-01-23 17:03:00,2024-01-23 16:41:00,Completed_On_Time,109,9980,False,0,53,Low
4738,E,Low,2024-01-04 09:31:00,2024-01-04 11:36:00,2024-01-04 10:47:00,Completed_On_Time,95,1919,False,0,70,Low
4739,E,Medium,2024-01-18 13:00:00,2024-01-18 14:42:00,2024-01-18 14:08:00,Completed_On_Time,103,4161,False,0,16,Medium
4740,D,Medium,2024-01-03 14:47:00,2024-01-03 17:42:00,2024-01-03 18:00:00,Completed_Late,149,3265,True,18,27,Medium
4741,C,High,2024-01-25 12:35:00,2024-01-25 12:56:00,2024-01-25 13:12:00,Completed_Late,38,9842,True,16,-7,High
4742,F,Medium,2024-01-14 13:15:00,2024-01-14 15:04:00,2024-01-14 14:40:00,Completed_On_Time,110,3571,False,0,24,Medium
4743,G,Medium,2024-01-20 11:33:00,2024-01-20 13:53:00,2024-01-20 14:32:00,Completed_Late,149,3879,True,39,99,Low
4744,D,Medium,2024-01-04 12:38:00,2024-01-04 14:46:00,2024-01-04 15:33:00,Completed_Late,116,3218,True,47,86,Low
4745,B,High,2024-01-09 09:34:00,2024-01-09 10:11:00,2024-01-09 10:06:00,Completed_On_Time,39,6623,False,0,32,Medium
4746,E,High,2024-01-09 14:29:00,2024-01-09 15:45:00,2024-01-09 15:42:00,Completed_On_Time,75,7992,False,0,43,Medium
4747,B,Low,2024-01-17 16:11:00,2024-01-17 18:47:00,2024-01-17 18:41:00,Completed_On_Time,162,1696,False,0,29,Medium
4748,D,High,2024-01-28 17:51:00,2024-01-28 18:45:00,2024-01-28 18:58:00,Completed_Late,69,6784,True,13,0,High
4749,B,High,2024-01-26 14:21:00,2024-01-26 15:55:00,2024-01-26 16:44:00,Completed_Late,83,9270,True,49,66,Low
4750,E,High,2024-01-14 16:57:00,2024-01-14 18:04:00,2024-01-14 17:42:00,Completed_On_Time,67,8459,False,0,39,Medium
4751,C,Low,2024-01-27 16:01:00,2024-01-27 18:44:00,2024-01-27 18:00:00,Completed_On_Time,142,1994,False,0,68,Low
4752,B,Medium,2024-01-13 15:43:00,2024-01-13 17:33:00,2024-01-13 16:43:00,Completed_On_Time,89,2532,False,0,42,Medium
4753,E,Medium,2024-01-02 09:45:00,2024-01-02 11:50:00,2024-01-02 12:21:00,Completed_Late,97,4601,True,31,109,Low
4754,D,Low,2024-01-20 15:45:00,2024-01-20 17:49:00,2024-01-20 17:08:00,Completed_On_Time,116,1592,False,0,16,Medium
4755,F,Medium,2024-01-17 13:22:00,2024-01-17 15:42:00,2024-01-17 15:19:00,Completed_On_Time,125,2219,False,0,108,Low
4756,G,Medium,2024-01-25 12:50:00,2024-01-25 16:03:00,2024-01-25 15:04:00,Completed_On_Time,174,4668,False,0,192,Low
4757,F,Low,2024-01-16 09:22:00,2024-01-16 12:20:00,2024-01-16 11:29:00,Completed_On_Time,166,1407,False,0,124,Low
4758,C,Low,2024-01-28 13:01:00,2024-01-28 16:54:00,2024-01-28 16:05:00,Completed_On_Time,224,1644,False,0,46,Low
4759,B,Low,2024-01-08 11:50:00,2024-01-08 15:43:00,2024-01-08 16:30:00,Completed_Late,211,809,True,47,163,Low
4760,C,Medium,2024-01-09 13:19:00,2024-01-09 14:50:00,2024-01-09 15:52:00,Completed_Late,96,2138,True,62,40,Medium
4761,B,High,2024-01-17 09:51:00,2024-01-17 11:36:00,2024-01-17 12:53:00,Completed_Late,92,7796,True,77,13,High
4762,E,Low,2024-01-02 09:00:00,2024-01-02 13:10:00,2024-01-02 11:36:00,Completed_On_Time,224,1011,False,0,163,Low
4763,E,Medium,2024-01-07 11:09:00,2024-01-07 13:50:00,2024-01-07 12:55:00,Completed_On_Time,141,3433,False,0,102,Low
4764,D,Medium,2024-01-11 09:24:00,2024-01-11 11:04:00,2024-01-11 11:11:00,Completed_Late,116,2326,True,7,80,Low
4765,A,Medium,2024-01-24 15:37:00,2024-01-24 17:15:00,2024-01-24 16:49:00,Completed_On_Time,74,2995,False,0,60,Low
4766,B,High,2024-01-07 10:13:00,2024-01-07 12:21:00,2024-01-07 11:28:00,Completed_On_Time,112,6114,False,0,94,Low
4767,D,High,2024-01-26 09:12:00,2024-01-26 10:46:00,2024-01-26 10:53:00,Completed_Late,112,8341,True,7,43,Medium
4768,F,Low,2024-01-19 14:43:00,2024-01-19 16:22:00,2024-01-19 16:04:00,Completed_On_Time,100,1193,False,0,3,High
4769,F,Low,2024-01-15 11:08:00,2024-01-15 12:50:00,2024-01-15 12:05:00,Completed_On_Time,94,653,False,0,25,Medium
4770,B,Low,2024-01-27 10:02:00,2024-01-27 12:16:00,2024-01-27 13:03:00,Completed_Late,118,1320,True,47,28,Medium
4771,G,High,2024-01-12 09:26:00,2024-01-12 10:12:00,2024-01-12 09:59:00,Completed_On_Time,43,8301,False,0,40,Medium
4772,A,Low,2024-01-07 09:58:00,2024-01-07 12:24:00,2024-01-07 11:58:00,Completed_On_Time,154,1245,False,0,137,Low
4773,G,Low,2024-01-04 16:14:00,2024-01-04 18:30:00,2024-01-04 19:26:00,Completed_Late,152,507,True,56,-16,High
4774,F,High,2024-01-03 11:34:00,2024-01-03 12:00:00,2024-01-03 12:01:00,Completed_Late,42,7617,True,1,-15,High
4775,F,Low,2024-01-31 14:09:00,2024-01-31 17:51:00,2024-01-31 16:27:00,Completed_On_Time,202,1526,False,0,205,Low
4776,D,Medium,2024-01-22 09:16:00,2024-01-22 10:57:00,2024-01-22 10:49:00,Completed_On_Time,95,2049,False,0,59,Low
4777,B,High,2024-01-22 11:09:00,2024-01-22 12:13:00,2024-01-22 11:41:00,Completed_On_Time,40,5215,False,0,55,Low
4778,G,High,2024-01-06 14:46:00,2024-01-06 15:37:00,2024-01-06 15:30:00,Completed_On_Time,46,5256,False,0,22,Medium
4779,C,Medium,2024-01-21 12:01:00,2024-01-21 14:34:00,2024-01-21 15:13:00,Completed_Late,153,2532,True,39,89,Low
4780,A,Medium,2024-01-19 15:05:00,2024-01-19 16:26:00,2024-01-19 16:00:00,Completed_On_Time,77,4702,False,0,30,Medium
4781,E,Medium,2024-01-01 16:21:00,2024-01-01 19:06:00,2024-01-01 18:40:00,Completed_On_Time,144,2571,False,0,134,Low
4782,A,High,2024-01-14 13:39:00,2024-01-14 14:53:00,2024-01-14 15:16:00,Completed_Late,58,5036,True,23,57,Low
4783,C,High,2024-01-25 13:16:00,2024-01-25 13:58:00,2024-01-25 15:21:00,Completed_Late,30,6358,True,83,20,Medium
4784,C,Medium,2024-01-15 11:32:00,2024-01-15 12:18:00,2024-01-15 12:33:00,Completed_Late,64,4656,True,15,-14,High
4785,D,Low,2024-01-11 16:08:00,2024-01-11 18:56:00,2024-01-11 17:52:00,Completed_On_Time,142,960,False,0,31,Medium
4786,G,Low,2024-01-30 12:53:00,2024-01-30 15:20:00,2024-01-30 16:34:00,Completed_Late,120,1598,True,74,45,Low
4787,E,Low,2024-01-11 11:53:00,2024-01-11 14:49:00,2024-01-11 14:16:00,Completed_On_Time,168,896,False,0,93,Low
4788,D,Low,2024-01-20 17:46:00,2024-01-20 19:26:00,2024-01-20 18:58:00,Completed_On_Time,93,1622,False,0,50,Low
4789,A,High,2024-01-16 09:04:00,2024-01-16 10:06:00,2024-01-16 10:51:00,Completed_Late,69,8393,True,45,22,Medium
4790,G,High,2024-01-07 13:09:00,2024-01-07 13:40:00,2024-01-07 13:39:00,Completed_On_Time,32,6877,False,0,2,High
4791,E,Medium,2024-01-29 17:03:00,2024-01-29 18:45:00,2024-01-29 18:22:00,Completed_On_Time,89,3600,False,0,65,Low
4792,B,High,2024-01-03 10:27:00,2024-01-03 12:30:00,2024-01-03 12:14:00,Completed_On_Time,107,8511,False,0,46,Low
4793,E,Medium,2024-01-05 13:49:00,2024-01-05 16:06:00,2024-01-05 15:29:00,Completed_On_Time,114,2553,False,0,77,Low
4794,E,Low,2024-01-08 11:25:00,2024-01-08 13:10:00,2024-01-08 13:16:00,Completed_Late,125,519,True,6,62,Low
4795,G,Medium,2024-01-11 17:46:00,2024-01-11 19:29:00,2024-01-11 20:05:00,Completed_Late,117,3578,True,36,-1,High
4796,B,Low,2024-01-17 13:10:00,2024-01-17 16:22:00,2024-01-17 15:13:00,Completed_On_Time,195,668,False,0,115,Low
4797,F,Low,2024-01-27 10:25:00,2024-01-27 12:42:00,2024-01-27 12:16:00,Completed_On_Time,132,1081,False,0,72,Low
4798,C,Medium,2024-01-01 16:53:00,2024-01-01 18:34:00,2024-01-01 18:23:00,Completed_On_Time,98,2982,False,0,23,Medium
4799,C,Low,2024-01-27 10:33:00,2024-01-27 13:40:00,2024-01-27 12:30:00,Completed_On_Time,177,538,False,0,98,Low
4800,A,High,2024-01-03 11:20:00,2024-01-03 12:54:00,2024-01-03 12:25:00,Completed_On_Time,104,5250,False,0,60,Low
4801,F,High,2024-01-02 16:20:00,2024-01-02 17:42:00,2024-01-02 17:12:00,Completed_On_Time,52,5067,False,0,33,Medium
4802,B,Medium,2024-01-03 14:04:00,2024-01-03 16:14:00,2024-01-03 16:29:00,Completed_Late,124,4869,True,15,126,Low
4803,D,Medium,2024-01-10 11:08:00,2024-01-10 12:41:00,2024-01-10 13:28:00,Completed_Late,70,4000,True,47,77,Low
4804,G,High,2024-01-14 14:35:00,2024-01-14 15:48:00,2024-01-14 15:25:00,Completed_On_Time,58,6977,False,0,53,Low
4805,G,High,2024-01-07 11:00:00,2024-01-07 12:37:00,2024-01-07 12:03:00,Completed_On_Time,105,5048,False,0,59,Low
4806,D,Low,2024-01-15 15:28:00,2024-01-15 17:56:00,2024-01-15 17:20:00,Completed_On_Time,161,1924,False,0,102,Low
4807,A,Medium,2024-01-21 16:12:00,2024-01-21 18:45:00,2024-01-21 17:35:00,Completed_On_Time,139,2019,False,0,24,Medium
4808,A,High,2024-01-13 10:31:00,2024-01-13 12:21:00,2024-01-13 11:39:00,Completed_On_Time,86,7444,False,0,104,Low
4809,C,High,2024-01-01 10:19:00,2024-01-01 11:07:00,2024-01-01 11:00:00,Completed_On_Time,67,5313,False,0,-5,High
4810,E,Low,2024-01-20 14:35:00,2024-01-20 16:43:00,2024-01-20 16:20:00,Completed_On_Time,109,1435,False,0,109,Low
4811,E,Low,2024-01-15 11:16:00,2024-01-15 13:25:00,2024-01-15 12:58:00,Completed_On_Time,117,1989,False,0,95,Low
4812,G,Medium,2024-01-31 11:19:00,2024-01-31 13:54:00,2024-01-31 13:40:00,Completed_On_Time,168,4527,False,0,81,Low
4813,E,Medium,2024-01-12 16:50:00,2024-01-12 19:41:00,2024-01-12 19:24:00,Completed_On_Time,176,2670,False,0,43,Medium
4814,B,Medium,2024-01-07 13:31:00,2024-01-07 16:28:00,2024-01-07 15:41:00,Completed_On_Time,163,3770,False,0,155,Low
4815,F,Low,2024-01-01 17:22:00,2024-01-01 19:07:00,2024-01-01 19:01:00,Completed_On_Time,118,945,False,0,66,Low
4816,A,Low,2024-01-14 15:03:00,2024-01-14 19:04:00,2024-01-14 17:58:00,Completed_On_Time,216,1058,False,0,219,Low
4817,A,Medium,2024-01-14 12:06:00,2024-01-14 14:31:00,2024-01-14 14:11:00,Completed_On_Time,145,4489,False,0,20,Medium
4818,D,High,2024-01-01 17:12:00,2024-01-01 19:14:00,2024-01-01 18:51:00,Completed_On_Time,112,7937,False,0,97,Low
